link,title,price,area,location,posted_date
https://batdongsan.com.vn/ban-kho-nha-xuong-duong-cao-toc-thang-long-noi-bai-thi-tran-quang-minh-prj-khu-cong-nghiep-quang-minh/2-7ha-san-lo-goc-dat-me-linh-gia-hon-7-trieu-pr42824220,2.7ha sẵn nhà xưởng lô góc đất công nghiệp Quang Minh Mê Linh giá hơn 7 triệu/m2,"202,5 tỷ",27.000 m²,"Mê Linh, Hà Nội",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-hoa-phuong-phuong-phuc-loi-prj-vinhomes-riverside/gap-bt-hoaphuong-267m2-song-dep-o-luon-gia-tot-nhat-64-5-ty-vinhomesriverside-pr41881236,"Gấp BT Hoa Phượng, 267m2, sông đẹp, ở luôn, giá tốt nhất 66.5 tỷ Vinhomes Riverside,0932 533 ***","66,5 tỷ",267 m²,"Long Biên, Hà Nội",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-van-thu-phuong-phan-dinh-phung-2-prj-thap-doi-prime-thai-nguyen/ban-tai-gia-sieu-i-39-trieu-m2-97m2-pr42818510,"Bán căn hộ chung cư tại Tháp đôi Prime Thái Nguyên, giá siêu hời 39 triệu / m2, 97m2","3,78 tỷ",97 m²,"Thái Nguyên, Thái Nguyên",
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-hung-dao-phuong-nai-hien-dong-prj-sun-symphony-residence/quy-can-doc-quyen-sonata-du-an-ven-song-han-ngam-phao-hoa-gia-goc-tu-chu-dau-tu-pr42391695,"Quỹ căn shophouse độc quyền Sonata dự án Symphony ven sông Hàn ngắm pháo hoa, giá gốc từ chủ đầu tư",17 tỷ,108 m²,"Sơn Trà, Đà Nẵng",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huu-canh-phuong-22-prj-saigon-pearl/dai-ly-moi-gioi-bds-chuyen-chuyen-nhuong-gio-hang-full-2pn-3pn-4pn-thang-3-2024-pr39245709,Đại lý môi giới BĐS chuyên chuyển nhượng Saigon Pearl-giỏ hàng full căn 2PN-3PN-4PN (Tháng 4/2025),11 tỷ,136 m²,"Bình Thạnh, Hồ Chí Minh",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ham-nghi-phuong-cau-dien-prj-khu-do-thi-my-dinh-i/chinh-chu-ban-don-lap-an-sinh-1-pr42817536,"Chính chủ bán nhà biệt thự đơn lập An Sinh, Mỹ Đình 1.",Giá thỏa thuận,"178,3 m²","Nam Từ Liêm, Hà Nội",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-huong-lo-2-phuong-binh-tri-dong/-sieu-dep-5-lau-4-1x26m-full-noi-that-co-thang-may-tien-2-ma-giap-q-tan-phu-pr42816970,"Nhà siêu đẹp 5 lầu, 4,1x23m Full Nội Thất, có Thang Máy mặt tiền Hương Lộ 2 - Mã Lò giáp Q. Tân Phú","12,9 tỷ","106,6 m²","Bình Tân, Hồ Chí Minh",
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-trung-van-prj-viwaseen-tower/chinh-chu-can-ban-san-phong-so-48-nam-tu-liem-pr42526956,"Chính chủ cần bán sàn thương mại văn phòng Viwaseen số 48 Tố Hữu, Trung Văn, Nam Từ Liêm","191,96 tỷ","1.745,1 m²","Nam Từ Liêm, Hà Nội",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-quang-dao-phuong-duong-noi-prj-an-phu-shop-villa/chinh-chu-b-nhh-hg-hiem-day-b04-202-5m2-vi-tri-sieu-dep-pr42653264,"Chính chủ bán nhanh biệt thự hàng hiếm B04-L25 An Phú - KĐT Dương Nội (202,5m2) vị trí siêu đẹp","44,55 tỷ","202,5 m²","Hà Đông, Hà Nội",
https://batdongsan.com.vn/ban-nha-rieng-phuong-bai-chay/co-hoi-dau-tu-sieu-loi-nhuan-chinh-chu-ban-nh-ha-long-dang-cho-thue-35tr-th-pr41322157,"Gấp trả nợ ngân hàng bán cắt lỗ nhà hàng tại Bãi Cháy, Hạ Long đang cho thuê 35tr/th","20,9 tỷ",180 m²,"Hạ Long, Quảng Ninh",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-phan-dinh-phung-phuong-tan-thanh/toi-chinh-chu-ban-tien-doi-dien-cong-vien-59-quan-phu-pr42809130,"Tôi chính chủ bán nhà mặt tiền, đối diện công viên, 59 Phan Đình Phùng, Tân Thành, Quận Tân Phú",12 tỷ,56 m²,"Tân Phú, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-duong-dh619-xa-long-nguyen/ban-nen-du-an-khu-nha-o-sai-gon-land-2-100-m2-gia-chi-1-ty-thanh-toan-320tr-sang-ten-ngay-pr42795238,"Bán đất nền khu nhà ở Sài Gòn Land 2, 100 m2, giá chỉ 1 tỷ, thanh toán 320tr, sang tên ngay",1 tỷ,100 m²,"Bàu Bàng, Bình Dương",
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/hot-ra-hang-quy-tang-dep-2pn-3pn-gia-tot-nhat-thi-truong-so-huu-ch-chi-voi-900tr-pr42720065,Hot! ra hàng quỹ căn tầng đẹp 2PN-3PN The Fibonan giá tốt nhất thị trường - sở hữu CH chỉ với 900tr,"3,6 tỷ",56 m²,"Văn Giang, Hưng Yên",
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/-ban-08-dien-tich-65m-2pn2wc-ban-cong-dong-nam-view-cv-co-tro-vay-mien-lai-12thang-pr42730037,Cần bán căn 08 diện tích 65m² 2PN 2WC ban công Đông Nam view CV - Có hỗ trợ vay miễn lãi 12 tháng,"3,95 tỷ",65 m²,"Văn Giang, Hưng Yên",
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-23-2-xa-tien-phong-8-prj-khu-do-thi-cienco-5-me-linh/quy-chuyen-nhuong-5-gia-tot-nhat-truong-em-cam-ket-tu-van-trung-thuc-pr42812036,Quỹ chuyển nhượng Cienco 5 Mê Linh giá tốt nhất thị trường! Em cam kết tư vấn trung thực,"2,4 tỷ",100 m²,"Mê Linh, Hà Nội",
https://batdongsan.com.vn/ban-dat-xa-xuan-dong_1/shock-lo-vang-200m-mat-tien-song-cai-qh-tho-cu-dien-khanh-chi-1-39tr-m-pr42546448,"Shock! Hơn 8000m2 đất mặt tiền sông Cái dài 200m QH thổ cư Diên Khánh - Khánh Hoà giá chỉ 1,39tr/m2","10,15 tỷ","7.304,3 m²","Diên Khánh, Khánh Hòa",
https://batdongsan.com.vn/ban-dat-xa-binh-yen-1/sieu-hot-cc-ban-lo-truc-chinh-thon-doi-sen-thach-that-ha-noi-gia-chi-31tr-m2-pr42808861,"Siêu hót - CC bán lô đất trục chính Thôn Đồi Sen, xã Bình Yên, Thạch Thất, Hà Nội. Giá chỉ 31tr/m2","6,1 tỷ","196,9 m²","Thạch Thất, Hà Nội",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-hiep-binh-phuoc-prj-thu-duc-garden-homes/chinh-chu-ban-don-lap-cao-cap-400m-san-vuon-rong-noi-that-cao-cap-pr42808695,Chỉnh chủ bán biệt thự đơn lập cao cấp - Thủ Đức Garden Homes 400m² sân vườn rộng nội thất cao cấp,65 tỷ,400 m²,"Thủ Đức, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-phuong-tam-phuoc/ngan-hang-vietcombank-cn-bien-hoa-thong-bao-thanh-ly-tai-san-pr42808888,Ngân hàng Vietcombank - CN Biên Hòa thông báo bán đấu giá tài sản thanh lý,"1,83 tỷ",310 m²,"Biên Hòa, Đồng Nai",
https://batdongsan.com.vn/ban-dat-duong-quoc-lo-1a-xa-dien-phu/-san-xuat-kinh-doanh-dt-25-000m2-mat-tien-ql-giap-cum-kcn-cach-bien-10km-pr42808853,Đất sản xuất kinh doanh DT: 25.000m2 - Mặt tiền QL 1A - giáp cụm KCN Diên Phú - Cách biển 10km,"87,5 tỷ",25.000 m²,"Diên Khánh, Khánh Hòa",
https://batdongsan.com.vn/ban-dat-duong-quoc-lo-1a-thi-tran-tan-tuc/ban-gap-chinh-chu-trung-tam-binh-chanh-dt-5-413m2-mat-tien-cho-dem-pr42808851,Bán gấp đất chính chủ - Trung tâm Bình Chánh - DT: 5.413m2 - Mặt tiền đường Quốc Lộ 1A chợ đệm,"40,6 tỷ",5.413 m²,"Bình Chánh, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-xa-phu-cat-1/ban-gap-2-lo-mat-duong-chinh-quoc-lo-mat-tien-gan-10m-tai-quoc-oai-ha-noi-pr42807188,"Bán gấp 2 lô đất mặt đường chính Quốc lộ mặt tiền gần 10m tại xã Phú Cát, Quốc Oai, Hà Nội","31,23 tỷ","452,6 m²","Quốc Oai, Hà Nội",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyet-que-phuong-viet-hung-2-prj-vinhomes-the-harmony/ban-gap-ttin-chuan-can-goc-nguyetque-359m-tho-co-song-dongnam-taynam-79-5ty-pr41881250,"Bán gấp, t. Tin chuẩn, căn góc Nguyệt Quế: 359m2, thô, có sông, ĐôngNam, TâyNam 79.5tỷ0932 533 ***","79,5 tỷ",359 m²,"Long Biên, Hà Nội",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ton-that-thuyet-phuong-1-prj-de-la-sol/chiet-khau-30-penthouse-delasol-q4-tam-nhin-view-vinh-vien-song-sai-gon-gia-ban-cuc-tot-pr42499095,Cắt Lỗ 30% Penthouse Delasol Q4 - Tầm nhìn view vĩnh viễn sông Sài Gòn - Giá bán cực tốt T4/2025,"28,7 tỷ","355,91 m²","Quận 4, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-ton-duc-thang-thi-tran-hiep-phuoc-prj-fiato-airport-city/-nn-trach-cao-cap-dau-tien-chi-1-vi-tri-ke-ben-san-bay-long-thanh-pr42823875,Fiato City Nhơn Trạch căn hộ cao cấp đầu tiên chỉ 1%/tháng vị trí kế bên sân bay Long Thành!,"1,9 tỷ",53 m²,"Nhơn Trạch, Đồng Nai",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-linh-xa-binh-hung-1-prj-mizuki-park/-ban-78m2-2pn-2wc-lien-he-xem-pr40574337,"Mizuki Park - Bán căn hộ 72m2 2PN, 2WC - Liên hệ xem0909 139 ***","3,5 tỷ",72 m²,"Bình Chánh, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-phuong-phu-do/hot-mb-ngay-gan-san-my-dinh-gan-cong-lang-gan-my-dinh-vi-tri-dac-dia-hop-xay-ccmn-o-pr42822972,"HOT MB NGAY GẦN SÂN MỸ ĐÌNH - GẦN CỔNG LÀNG PHÚ ĐÔ GẦN MỸ ĐÌNH VỊ TRÍ ĐẮC ĐỊA, PHÙ HỢP XÂY CCMN, Ở",Giá thỏa thuận,"38,8 m²","Nam Từ Liêm, Hà Nội",
https://batdongsan.com.vn/ban-dat-phuong-ngoc-thuy/cuc-hiem-ban-lo-dep-khu-tai-dinh-cu-lb-mat-duong-15m-2-mat-thoang-vi-tri-dep-pr42822952,"Cực Hiếm! - Bán Lô Đất Đẹp khu tái định cư Ngọc Thụy, LB, mặt đường 15m, 2 mặt thoáng, vị trí đẹp!","17,85 tỷ","62,3 m²","Long Biên, Hà Nội",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-loi-1-phuong-le-hong-phong-2-prj-eden-garden-thai-binh/duy-nhat-1-goc-102-6m2-dep-re-nhat-du-an-hotline-pr42822637,"DUY NHẤT 1 CĂN GÓC 102,6m2 ĐẸP RẺ NHẤT DỰ ÁN EDEN GARDEN- HOTLINE:0813 838 ***","3,3 tỷ","102,6 m²","Thái Bình, Thái Bình",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-xa-tien-xuan-prj-xanh-villas/tong-hop-cac-can-chuyen-nhuong-gia-tot-nhat-tai-luc-nay-pr39330711,"Em gắn bó, sâu sát với Xanh Villas ngay từ đầu. Chuyên nghiệp, không làm phiền và vào việc luôn ạ",Giá thỏa thuận,250 m²,"Thạch Thất, Hà Nội",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-51-xa-dai-phuoc-1-prj-swan-bay/phong-chuyen-nhuong-cua-cdt-swanbay-chuyen-update-gio-hang-moi-cuc-xin-tat-ca-loai-sp-pr41129443,Phòng chuyển nhượng của CĐT Swanbay chuyên update giỏ hàng mới cực xịn tất cả loại SP0905 839 ***,18 tỷ,310 m²,"Nhơn Trạch, Đồng Nai",
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-tri-phuong-1-phuong-9-9/ban-21-ty-100m2-tai-hem-462-9-quan-10-hcm-pr42114728,"Bán nhà riêng 20.5 tỷ, 100m2 tại hẻm 462 Nguyễn Tri Phương, Phường 9, Quận 10, HCM","19,5 tỷ",100 m²,"Quận 10, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-celesta-rise/-ban-keppel-land-nam-sai-gon-2pn-dt-79-7m2-gia-4ty2-pr39547417,Bán giá gốc CĐT Celesta Rise - Keppel Land - 2PN DT 79m2 4.850 giá 102% - 85m2 giá 5tỷ2 giao thoa,"4,85 tỷ",79 m²,"Nhà Bè, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-song-hanh-phuong-an-phu-prj-the-prive/dau-tu-dot-1-chinh-thuc-booking-cao-cap-view-thanh-toan-linh-at-pr42821259,ĐẦU TƯ ĐỢT 1 - CHÍNH THỨC BOOKING CĂN HỘ CAO CẤP VIEW SÔNG THE PRIVÉ - THANH TOÁN LINH HOẠT,Giá thỏa thuận,85 m²,"Quận 2, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-van-kiet-phuong-an-lac-6-prj-akari-city-nam-long/-3pn-tang-10-cac-phong-dieu-co-view-don-nang-full-noi-that-cao-cap-gia-thien-chi-lh-pr42820465,CĂN 3PN AKARI CITY TẦNG 10 CÁC PHÒNG ĐIỀU CÓ VIEW ĐÓN NẮNG FULL NỘI THẤT CAO CẤP GIÁ THIỆN CHÍ LH,"5,5 tỷ",121 m²,"Bình Tân, Hồ Chí Minh",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoa-lan-phuong-2-21/ban-tien-quan-phu-nhuan-ngang-16m-doc-t-khu-gia-cuc-tot-pr42818203,"Bán nhà mặt tiền đường Hoa Lan, quận Phú Nhuận, ngang 16m độc nhất khu đường Hoa, giá cực tốt.",109 tỷ,256 m²,"Phú Nhuận, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-duong-hoa-lien-5-xa-hoa-lien/ban-khu-tai-dinh-cu-golden-hill-2-3-4-5-vang-da-nang-gia-re-1-ty-450-trieu-pr21386883,Bán đất Hòa Liên 5 giá Từ 2 tỷ 150 triệu,"2,15 tỷ",100 m²,"Hòa Vang, Đà Nẵng",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/ban-bt-dep-xuat-sac-tai-2-9-151-ty-56m2-pr42819793,"Bán BT đẹp xuất sắc tại The Empire - Vinhomes Ocean Park 2, 9,151 tỷ, 56m2","9,15 tỷ",56 m²,"Văn Giang, Hưng Yên",
https://batdongsan.com.vn/ban-dat-duong-pham-huu-lau-xa-phuoc-kieng/giam-soc-ban-nhanh-khu-ven-song-giap-phu-my-hung-quan-7-gia-cuc-ki-tot-chi-11-ty-pr42819610,Đất Sổ Hồng Khu Biệt Thự Bộ Công An VEN SÔNG - Cạnh Phú Mỹ Hưng Quận 7 (Giỏ Hàng Đầu tư 2025),"10,8 tỷ",132 m²,"Nhà Bè, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-minh-khai-phuong-vinh-tuy-prj-times-city/cat-lo-300-800tr-chinh-chu-vinhomes-gui-danh-sach-ch-chuyen-nhuong-gia-re-nhat-pr38151266,Bán cắt lỗ 200-800tr/căn chính chủ - Vinhomes Times City gửi danh sách CH chuyển nhượng giá rẻ nhất,"7,5 tỷ",95 m²,"Hai Bà Trưng, Hà Nội",
https://batdongsan.com.vn/ban-dat-xa-long-phuoc-3/ban-tai-huyen-thanh-dong-nai-pr40768268,"Bán đất tại xã Long Phước, huyện Long Thành, Đồng Nai",15 tỷ,"2.423,5 m²","Long Thành, Đồng Nai",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-n4-phuong-son-ky-prj-emerald-celadon-city/ban-2pn-2wc-view-sieu-dep-boi-cong-vien-gia-4ty-800tr-pr42818965,Bán căn hộ Emerald CELADON CITY 2PN 2WC view siêu đẹp hồ bơi công viên giá 4tỷ 800tr.,"4,8 tỷ",71 m²,"Tân Phú, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-thi-tran-tien-hai/-nen-khu-cong-nghiep-ngay-showroom-oto-vin-va-cong-ty-oto-dang-xay-dung-pr42325528,Đất nền khu Công Nghiệp. Ngay showroom Ôtô Vin. Và Công ty ôtô đang xây dựng,"2,4 tỷ",200 m²,"Tiền Hải, Thái Bình",
https://batdongsan.com.vn/ban-dat-duong-tinh-lo-302-xa-minh-quang-3/ban-gap-tai-tiban-gap-tai-302-tam-dao-vinh-phuc-6-5-trieu-m2-1600m2-pr42775639,"Bán gấp đất tại Tỉnh Lộ 302, gần KCN Bá Thiện 1 và Thăng Long3 , DT 1596m2 ,có sẵn 800m2 thổ cứ",Giá thỏa thuận,1.596 m²,"Tam Đảo, Vĩnh Phúc",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quang-trung-phuong-thinh-dan-prj-tecco-elite-city/tong-hop-mot-so-quy-dep-oi-ng-gia-tot-tai-city-pr42599940,Tổng hợp một số quỹ căn đẹp cuối cùng giá tốt tại chung cư Tecco Elite City,"1,6 tỷ",72 m²,"Thái Nguyên, Thái Nguyên",
https://batdongsan.com.vn/ban-nha-rieng-duong-tue-tinh-phuong-loc-tho/nh-tay-so-huu-can-tai-dien-tich-600m-pr42789680,"NHANH TAY SỞ HỮU CĂN NHÀ RIÊNG TẠI ĐƯỜNG TUỆ TĨNH, DIỆN TÍCH 600M",99 tỷ,600 m²,"Nha Trang, Khánh Hòa",
https://batdongsan.com.vn/ban-nha-rieng-duong-lien-khu-4-5-phuong-binh-hung-hoa-b-prj-newlife-binh-tan/ban-dep-tai-8-2-ty-96m2-4pn-3wc-pr42788561,"Bán Nhà Riêng đẹp tại Newlife Bình Tân, 8,2 tỷ, 96m2, 4PN, 3WC","8,2 tỷ",96 m²,"Bình Tân, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-xa-suoi-tien/can-ban-lam-farm-canh-kdl-sieu-dep-dt-1365-m2-co-tho-cu-san-hang-rao-tieu-canh-pr42788443,"Cần bán đất làm farm cạnh KDL Suối Tiên siêu đẹp, DT 1365m2 có thổ cư,sẵn hàng rào tiểu cảnh","3,5 tỷ",1.365 m²,"Diên Khánh, Khánh Hòa",
https://batdongsan.com.vn/ban-dat-xa-nam-son-9/chinh-chu-can-ban-160m-full-tho-cu-gia-f0-tai-khu-tai-dinh-cu-thanh-ha-soc-pr42786365,Chính chủ cần bán 160m2 full thổ cư giá F0 tại khu tái định cư Thanh Hà - Nam Sơn - Sóc Sơn,"4,64 tỷ",160 m²,"Sóc Sơn, Hà Nội",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-dai-phuoc-1-prj-dai-phuoc-lotus/thuc-te-nhat-tinh-hinh-mua-ban-chuyen-nhuong-tai-khu-do-thi-dao-ngoc-swanbay-swanbay-co-pr42526547,Rổ hàng chuyển nhượng tại khu đô thị đảo SwanBay Tháng 5/2025,"19,84 tỷ",320 m²,"Nhơn Trạch, Đồng Nai",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngo-thi-nham-phuong-hoa-khanh-bac-prj-mia-center-point/chi-580-trieu-20-so-huu-ngay-2pn-quan-kinh-te-da-nang-pr42784355,"CHỈ 580 TRIỆU (20%) SỞ HỮU NGAY CĂN 2PN QUẬN ""KINH TẾ"" ĐÀ NẴNG.",Giá thỏa thuận,68 m²,"Liên Chiểu, Đà Nẵng",
https://batdongsan.com.vn/ban-dat-duong-thach-loi-xa-thanh-xuan-4/ban-ngay-gia-re-lo-goc-3-mat-tien-dau-gia-soc-son-ha-noi-30-03-2025-pr42626063,"Bán ngay, giá rẻ, lô góc 3 mặt tiền đất đấu giá Thạch Lỗi, Thanh Xuân, Sóc Sơn, Hà Nội 30/03/2025","8,06 tỷ",112 m²,"Sóc Sơn, Hà Nội",
https://batdongsan.com.vn/ban-dat-nen-du-an-pho-tran-nguyen-han-phuong-dong-tien-prj-khu-do-thi-yen-binh-thai-nguyen/nhan-booking-va-shophouse-doi-dien-2-toa-thap-ktower-mat-len-den-10m-kinh-doanh-dinh-pr42666131,"ĐẤT NỀN PHÂN KHU K'TOWER KDT YÊN BÌNH, CẠNH SAMSUNG, CẠNH CAO TỐC HN-TN GIAO VÀNH ĐAI5 MẶT TIỀN 10M","3,71 tỷ",135 m²,"Phổ Yên, Thái Nguyên",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-huu-nghi-phuong-phu-chan-prj-centa-riverside/-180m2-view-ho-dieu-hoa-tai-khong-gian-song-dang-cap-cua-gioi-ong-luu-pr42783312,"Biệt thự siêu hiếm ""có 1 - 0 - 2"" Giá gốc chủ đầu tư",12 tỷ,180 m²,"Từ Sơn, Bắc Ninh",
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-huu-nghi-phuong-phu-chan-prj-vsip-bac-ninh/ban-do-thi-cua-chu-dau-tu-viet-nam-va-singapore-gia-chi-50-70tr-m2-pr42777339,Bán nhà đô thị của chủ đầu tư Việt Nam và Singapore giá chỉ 50-70tr/m2,"9,4 tỷ",120 m²,"Từ Sơn, Bắc Ninh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-binh-duong-phuong-vinh-phu-prj-the-emerald-68/-emeral-68-suat-noi-bo-3-hoa-hau-view-dep-gia-ban-va-uu-tot-nhat-pr42463199,"Emeral68 - suất nội bộ 3 căn hoa hậu view đẹp, giá bán và chính sách ưu đãi tốt nhất,0914 570 ***","3,5 tỷ",66 m²,"Thuận An, Bình Dương",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-25b-xa-dai-phuoc-1-prj-swan-bay/nam-chinh-chu-nhieu-hang-chuyen-nhuong-bt-hotline-0909165079-pr36311990,"Nắm chính chủ nhiều hàng chuyển nhượng BT Swan Bay, hotline:0909 165 ***",Giá thỏa thuận,119 m²,"Nhơn Trạch, Đồng Nai",
https://batdongsan.com.vn/ban-dat-duong-tam-long-thi-tran-gia-khanh-1/chinh-chu-can-ban-khu-tdp-thanh-xuan-100m2-1-2-ty-lh-pr42612675,"Chính chủ cần bán đất khu TDP Thanh Xuân, thị trấn Gia Khánh, 100m2 giá 1.6 tỷ, LH0904 505 ***","1,6 tỷ",100 m²,"Bình Xuyên, Vĩnh Phúc",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-tat-thanh-phuong-cam-nghia-prj-song-town/can-goc-hy-lap-voi-tam-nhin-san-golf-khong-chenh-chiet-khau-hon-2-ty-tang-them-500tr-pr41884699,"Độc quyền căn hoa hậu Hy Lạp Sông Town, giá giai đoạn đầu. Tặng gói Sông Town Relax+ (200tr)","6,8 tỷ","122,4 m²","Cam Ranh, Khánh Hòa",
https://batdongsan.com.vn/ban-dat-thi-tran-thinh-long/duy-nhat-1-suat-sat-bien-gia-thap-nhat-mat-duong-dang-mo-rong-tai-nh-long-pr42777739,"Duy nhất 1 suất sát biển giá thấp nhất, mặt đường đang mở rộng tại thị trấn Thịnh Long","1,77 tỷ",161 m²,"Hải Hậu, Nam Định",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-nine-south-estates/ban-gap-ninesouth-kdc-ven-song-dt-7-x-20-so-hong-gia-15-ty-6-lh-0909904066-pr37340255,Gia đình cần bán gấp biệt thự Nine South KDC Ven Sông từ 15 tỷ (Thương lượng). LH:0909 888 ***,"15,5 tỷ",140 m²,"Nhà Bè, Hồ Chí Minh",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-lavila-kien-a-nha-be/chinh-chu-ban-gap-pho-kdc-ven-song-dt-5-5-x-17-6-gia-11-ty-500tr-lh-0909904066-pr35746243,"Gia đình cần bán gấp nhà phố Lavila KDC ven sông, sổ hồng đầy đủ, giá (10 tỷ 900tr) LH:0909 888 ***","10,9 tỷ",106 m²,"Nhà Bè, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lo-lu-phuong-truong-thanh-prj-chung-cu-elysian/pkd-cdt-gamuda-land-du-an-gia-53-trieu-m2-lich-toan-30-nhan-nha-gian-5-nam-pr42776651,"PKD CĐT Gamuda Land Căn Hộ Dự Án Elysian, Giá 53 triệu /m2, Lịch Thanh Toán 30% Nhận Nhà Giãn 5 Năm","4,24 tỷ",80 m²,"Quận 9, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-phuong-me-tri-prj-vinhomes-green-bay-me-tri/cap-nhat-quy-studio-1pn-2pn-3pn-4pn-dap-tng-tai-vinmes-lh-pr42774678,"Cập nhật quỹ căn hộ studio, 1PN, 2PN, 3PN, 4PN, đập thông tại Vinhomes Green Bay, Lh:0837 779 ***",4 tỷ,"69,1 m²","Nam Từ Liêm, Hà Nội",
https://batdongsan.com.vn/ban-nha-rieng-duong-tan-tien-4-xa-xuan-thoi-dong/ban-dat-tai-hem-4-huyen-hoc-mon-pr42873191,"Bán nhà đất riêng tại hẻm đường Tân Tiến 4, xã Xuân Thới Đông, huyện Hóc Môn","5,8 tỷ","205,8 m²","Hóc Môn, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dien-bien-phu-phuong-22-prj-vinhomes-central-park/ban-toa-land-mark-3-98m2-3pn-gia-14-ty-da-co-so-view-lm81-pr42877085,"Bán Vinhomes Central Park toà Land Mark 3 98m2 3PN giá 14 tỷ đã có sổ, view LM81",14 tỷ,98 m²,"Bình Thạnh, Hồ Chí Minh",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-quoc-lo-1a-phuong-linh-trung/dat-mt-q-doi-dien-khu-dh-nong-lam-xay-k-san-can-ho-vp-cty-kho-xuong-45-ty-pr39308343,"MT QL 1A - ngay nhà ga Metro Thủ - ĐH Nông Lâm, xây khách sạn, căn hộ, VP công ty, kho xưởng 45 tỷ",45 tỷ,1.000 m²,"Thủ Đức, Hồ Chí Minh",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-hang-kenh-phuong-hang-kenh/ban-nga-3-khanh-nap-tam-diem-kinh-doanh-192-thuong-hieu-banh-my-cay-khanh-nap-pr42705394,"Bán nhà mặt ngã 3 Khánh Nạp, tâm điểm kinh doanh 192 Hàng Kênh, thương hiệu bánh mỳ cay Khánh Nạp","16,8 tỷ","75,5 m²","Lê Chân, Hải Phòng",
